"timepoint","state","y","ysl_kansas","ysl_kansas_lag1","y_lag1","latitude","longitude","total_qtrly_wages","emplvlcapita","y_lag2","ysl_kansas_lag2","y_lag3","ysl_kansas_lag3","y_lag4","ysl_kansas_lag4","y_lag5","ysl_kansas_lag5","ysl_kansas_lead1","ysl_kansas_lead2","ysl_kansas_lead3","nearst_neighbor1","nearst_neighbor2","nearst_neighbor3","nearst_neighbor4","nearst_neighbor1_lag1","nearst_neighbor2_lag1","nearst_neighbor3_lag1","nearst_neighbor4_lag1","nearst_neighbor1_lag2","nearst_neighbor2_lag2","nearst_neighbor3_lag2","nearst_neighbor4_lag2","nearst_neighbor1_lag3","nearst_neighbor2_lag3","nearst_neighbor3_lag3","nearst_neighbor4_lag3","nearst_neighbor1_lag4","nearst_neighbor2_lag4","nearst_neighbor3_lag4","nearst_neighbor4_lag4","nearst_neighbor1_lead1","nearst_neighbor2_lead1","nearst_neighbor3_lead1","nearst_neighbor4_lead1","nearst_neighbor1_lead2","nearst_neighbor2_lead2","nearst_neighbor3_lead2","nearst_neighbor4_lead2","nearst_neighbor1_lead3","nearst_neighbor2_lead3","nearst_neighbor3_lead3","nearst_neighbor4_lead3","nearst_neighbor1_lead4","nearst_neighbor2_lead4","nearst_neighbor3_lead4","nearst_neighbor4_lead4"
65,"Kansas",10.6185133321541,50.1837527023334,50.1181057631194,10.6020469064497,39.048191,-95.677956,11637483682,0.471172943997998,10.5523488722974,50.0487675879394,10.5586829508856,49.9833533306352,10.5440690491069,49.9165865196255,10.5379778138195,49.8722495393166,50.189699725794,50.2128029834788,50.2730867044904,10.7379997678998,10.6388257099133,10.6668914871589,10.6987485647798,10.7216055696551,10.6225953583934,10.6468444249922,10.6635515819839,10.7015939808938,10.629776922927,10.6331168733818,10.6580235486381,10.6750543253095,10.6202922523243,10.6432842458321,10.6410770229392,10.6531882458179,10.6040343881618,10.6313317465072,10.6265649778768,10.7467619599967,10.6536111677513,10.6633655486697,10.683125840492,10.7591954199626,10.6637402657181,10.6808803891699,10.6896687333777,10.7705409739784,10.6850468322913,10.7079541954684,10.7168346387273,10.8026280565604,10.6972420901081,10.7341195984506,10.7284438487584
66,"Kansas",10.6223937408941,50.189699725794,50.1837527023334,10.6185133321541,39.048191,-95.677956,11614979335,0.481708836611191,10.6020469064497,50.1181057631194,10.5523488722974,50.0487675879394,10.5586829508856,49.9833533306352,10.5440690491069,49.9165865196255,50.2128029834788,50.2730867044904,50.3416604405138,10.7467619599967,10.6536111677513,10.6633655486697,10.683125840492,10.7379997678998,10.6388257099133,10.6668914871589,10.6987485647798,10.7216055696551,10.6225953583934,10.6468444249922,10.6635515819839,10.7015939808938,10.629776922927,10.6331168733818,10.6580235486381,10.6750543253095,10.6202922523243,10.6432842458321,10.6410770229392,10.7591954199626,10.6637402657181,10.6808803891699,10.6896687333777,10.7705409739784,10.6850468322913,10.7079541954684,10.7168346387273,10.8026280565604,10.6972420901081,10.7341195984506,10.7284438487584,10.8096865755637,10.7126455780247,10.7377273378926,10.730942958388
67,"Kansas",10.6335899038531,50.2128029834788,50.189699725794,10.6223937408941,39.048191,-95.677956,11400598610,0.477976397806077,10.6185133321541,50.1837527023334,10.6020469064497,50.1181057631194,10.5523488722974,50.0487675879394,10.5586829508856,49.9833533306352,50.2730867044904,50.3416604405138,50.3755916777403,10.7591954199626,10.6637402657181,10.6808803891699,10.6896687333777,10.7467619599967,10.6536111677513,10.6633655486697,10.683125840492,10.7379997678998,10.6388257099133,10.6668914871589,10.6987485647798,10.7216055696551,10.6225953583934,10.6468444249922,10.6635515819839,10.7015939808938,10.629776922927,10.6331168733818,10.6580235486381,10.7705409739784,10.6850468322913,10.7079541954684,10.7168346387273,10.8026280565604,10.6972420901081,10.7341195984506,10.7284438487584,10.8096865755637,10.7126455780247,10.7377273378926,10.730942958388,10.8233900185677,10.7174784463884,10.7459329014646,10.7525998502708
68,"Kansas",10.6702765045658,50.2730867044904,50.2128029834788,10.6335899038531,39.048191,-95.677956,12739992718,0.485807305420549,10.6223937408941,50.189699725794,10.6185133321541,50.1837527023334,10.6020469064497,50.1181057631194,10.5523488722974,50.0487675879394,50.3416604405138,50.3755916777403,50.4243418535667,10.7705409739784,10.6850468322913,10.7079541954684,10.7168346387273,10.7591954199626,10.6637402657181,10.6808803891699,10.6896687333777,10.7467619599967,10.6536111677513,10.6633655486697,10.683125840492,10.7379997678998,10.6388257099133,10.6668914871589,10.6987485647798,10.7216055696551,10.6225953583934,10.6468444249922,10.6635515819839,10.8026280565604,10.6972420901081,10.7341195984506,10.7284438487584,10.8096865755637,10.7126455780247,10.7377273378926,10.730942958388,10.8233900185677,10.7174784463884,10.7459329014646,10.7525998502708,10.827850461825,10.7232940358927,10.7393557340768,10.7552490411582
69,"Kansas",10.6856627564663,50.3416604405138,50.2730867044904,10.6702765045658,39.048191,-95.677956,12476057463,0.478897975238749,10.6335899038531,50.2128029834788,10.6223937408941,50.189699725794,10.6185133321541,50.1837527023334,10.6020469064497,50.1181057631194,50.3755916777403,50.4243418535667,50.4278494058601,10.8026280565604,10.6972420901081,10.7341195984506,10.7284438487584,10.7705409739784,10.6850468322913,10.7079541954684,10.7168346387273,10.7591954199626,10.6637402657181,10.6808803891699,10.6896687333777,10.7467619599967,10.6536111677513,10.6633655486697,10.683125840492,10.7379997678998,10.6388257099133,10.6668914871589,10.6987485647798,10.8096865755637,10.7126455780247,10.7377273378926,10.730942958388,10.8233900185677,10.7174784463884,10.7459329014646,10.7525998502708,10.827850461825,10.7232940358927,10.7393557340768,10.7552490411582,10.8533565426302,10.7432316496928,10.7339084095148,10.7691795807001
70,"Kansas",10.6936103796529,50.3755916777403,50.3416604405138,10.6856627564663,39.048191,-95.677956,12456254642,0.488480938977385,10.6702765045658,50.2730867044904,10.6335899038531,50.2128029834788,10.6223937408941,50.189699725794,10.6185133321541,50.1837527023334,50.4243418535667,50.4278494058601,50.4880409783049,10.8096865755637,10.7126455780247,10.7377273378926,10.730942958388,10.8026280565604,10.6972420901081,10.7341195984506,10.7284438487584,10.7705409739784,10.6850468322913,10.7079541954684,10.7168346387273,10.7591954199626,10.6637402657181,10.6808803891699,10.6896687333777,10.7467619599967,10.6536111677513,10.6633655486697,10.683125840492,10.8233900185677,10.7174784463884,10.7459329014646,10.7525998502708,10.827850461825,10.7232940358927,10.7393557340768,10.7552490411582,10.8533565426302,10.7432316496928,10.7339084095148,10.7691795807001,10.8509267564031,10.7403356411667,10.7270395096896,10.771871893097
71,"Kansas",10.7050861984418,50.4243418535667,50.3755916777403,10.6936103796529,39.048191,-95.677956,12009849641,0.485953900976199,10.6856627564663,50.3416604405138,10.6702765045658,50.2730867044904,10.6335899038531,50.2128029834788,10.6223937408941,50.189699725794,50.4278494058601,50.4880409783049,50.4904859049194,10.8233900185677,10.7174784463884,10.7459329014646,10.7525998502708,10.8096865755637,10.7126455780247,10.7377273378926,10.730942958388,10.8026280565604,10.6972420901081,10.7341195984506,10.7284438487584,10.7705409739784,10.6850468322913,10.7079541954684,10.7168346387273,10.7591954199626,10.6637402657181,10.6808803891699,10.6896687333777,10.827850461825,10.7232940358927,10.7393557340768,10.7552490411582,10.8533565426302,10.7432316496928,10.7339084095148,10.7691795807001,10.8509267564031,10.7403356411667,10.7270395096896,10.771871893097,10.8070346044251,10.7270361075375,10.7072709634935,10.7424374589918
72,"Kansas",10.7247515325477,50.4278494058601,50.4243418535667,10.7050861984418,39.048191,-95.677956,13324901063,0.490088296649906,10.6936103796529,50.3755916777403,10.6856627564663,50.3416604405138,10.6702765045658,50.2730867044904,10.6335899038531,50.2128029834788,50.4880409783049,50.4904859049194,50.3892369495591,10.827850461825,10.7232940358927,10.7393557340768,10.7552490411582,10.8233900185677,10.7174784463884,10.7459329014646,10.7525998502708,10.8096865755637,10.7126455780247,10.7377273378926,10.730942958388,10.8026280565604,10.6972420901081,10.7341195984506,10.7284438487584,10.7705409739784,10.6850468322913,10.7079541954684,10.7168346387273,10.8533565426302,10.7432316496928,10.7339084095148,10.7691795807001,10.8509267564031,10.7403356411667,10.7270395096896,10.771871893097,10.8070346044251,10.7270361075375,10.7072709634935,10.7424374589918,10.7617415183373,10.7131668125346,10.6966527164004,10.7719927553208
73,"Kansas",10.7366228448162,50.4880409783049,50.4278494058601,10.7247515325477,39.048191,-95.677956,12940067499,0.481450407087747,10.7050861984418,50.4243418535667,10.6936103796529,50.3755916777403,10.6856627564663,50.3416604405138,10.6702765045658,50.2730867044904,50.4904859049194,50.3892369495591,50.3277812941136,10.8533565426302,10.7432316496928,10.7339084095148,10.7691795807001,10.827850461825,10.7232940358927,10.7393557340768,10.7552490411582,10.8233900185677,10.7174784463884,10.7459329014646,10.7525998502708,10.8096865755637,10.7126455780247,10.7377273378926,10.730942958388,10.8026280565604,10.6972420901081,10.7341195984506,10.7284438487584,10.8509267564031,10.7403356411667,10.7270395096896,10.771871893097,10.8070346044251,10.7270361075375,10.7072709634935,10.7424374589918,10.7617415183373,10.7131668125346,10.6966527164004,10.7719927553208,10.7396746982343,10.7126857155533,10.7041430148783,10.7618741918893
74,"Kansas",10.7336957477854,50.4904859049194,50.4880409783049,10.7366228448162,39.048191,-95.677956,12940530000,0.491073529922126,10.7247515325477,50.4278494058601,10.7050861984418,50.4243418535667,10.6936103796529,50.3755916777403,10.6856627564663,50.3416604405138,50.3892369495591,50.3277812941136,50.2844662471944,10.8509267564031,10.7403356411667,10.7270395096896,10.771871893097,10.8533565426302,10.7432316496928,10.7339084095148,10.7691795807001,10.827850461825,10.7232940358927,10.7393557340768,10.7552490411582,10.8233900185677,10.7174784463884,10.7459329014646,10.7525998502708,10.8096865755637,10.7126455780247,10.7377273378926,10.730942958388,10.8070346044251,10.7270361075375,10.7072709634935,10.7424374589918,10.7617415183373,10.7131668125346,10.6966527164004,10.7719927553208,10.7396746982343,10.7126857155533,10.7041430148783,10.7618741918893,10.7440940865025,10.7157267812446,10.7204037105057,10.7715095705211
75,"Kansas",10.7040523577816,50.3892369495591,50.4904859049194,10.7336957477854,39.048191,-95.677956,12565256199,0.482347122206503,10.7366228448162,50.4880409783049,10.7247515325477,50.4278494058601,10.7050861984418,50.4243418535667,10.6936103796529,50.3755916777403,50.3277812941136,50.2844662471944,50.3079961666174,10.8070346044251,10.7270361075375,10.7072709634935,10.7424374589918,10.8509267564031,10.7403356411667,10.7270395096896,10.771871893097,10.8533565426302,10.7432316496928,10.7339084095148,10.7691795807001,10.827850461825,10.7232940358927,10.7393557340768,10.7552490411582,10.8233900185677,10.7174784463884,10.7459329014646,10.7525998502708,10.7617415183373,10.7131668125346,10.6966527164004,10.7719927553208,10.7396746982343,10.7126857155533,10.7041430148783,10.7618741918893,10.7440940865025,10.7157267812446,10.7204037105057,10.7715095705211,10.7620654177363,10.7381124617189,10.744127692414,10.7935239633369
76,"Kansas",10.6807951529147,50.3277812941136,50.3892369495591,10.7040523577816,39.048191,-95.677956,13739215641,0.485808302497712,10.7336957477854,50.4904859049194,10.7366228448162,50.4880409783049,10.7247515325477,50.4278494058601,10.7050861984418,50.4243418535667,50.2844662471944,50.3079961666174,50.3612069144501,10.7617415183373,10.7131668125346,10.6966527164004,10.7719927553208,10.8070346044251,10.7270361075375,10.7072709634935,10.7424374589918,10.8509267564031,10.7403356411667,10.7270395096896,10.771871893097,10.8533565426302,10.7432316496928,10.7339084095148,10.7691795807001,10.827850461825,10.7232940358927,10.7393557340768,10.7552490411582,10.7396746982343,10.7126857155533,10.7041430148783,10.7618741918893,10.7440940865025,10.7157267812446,10.7204037105057,10.7715095705211,10.7620654177363,10.7381124617189,10.744127692414,10.7935239633369,10.7899804056642,10.7294230283255,10.7211677238988,10.7972924631127
77,"Kansas",10.6764680860599,50.2844662471944,50.3277812941136,10.6807951529147,39.048191,-95.677956,12401694502,0.468378976412643,10.7040523577816,50.3892369495591,10.7336957477854,50.4904859049194,10.7366228448162,50.4880409783049,10.7247515325477,50.4278494058601,50.3079961666174,50.3612069144501,50.3865165438841,10.7396746982343,10.7126857155533,10.7041430148783,10.7618741918893,10.7617415183373,10.7131668125346,10.6966527164004,10.7719927553208,10.8070346044251,10.7270361075375,10.7072709634935,10.7424374589918,10.8509267564031,10.7403356411667,10.7270395096896,10.771871893097,10.8533565426302,10.7432316496928,10.7339084095148,10.7691795807001,10.7440940865025,10.7157267812446,10.7204037105057,10.7715095705211,10.7620654177363,10.7381124617189,10.744127692414,10.7935239633369,10.7899804056642,10.7294230283255,10.7211677238988,10.7972924631127,10.7880563109832,10.747271210929,10.7416318571563,10.8205804244384
78,"Kansas",10.6783303200698,50.3079961666174,50.2844662471944,10.6764680860599,39.048191,-95.677956,12411815809,0.46830716406964,10.6807951529147,50.3277812941136,10.7040523577816,50.3892369495591,10.7336957477854,50.4904859049194,10.7366228448162,50.4880409783049,50.3612069144501,50.3865165438841,50.4527530219102,10.7440940865025,10.7157267812446,10.7204037105057,10.7715095705211,10.7396746982343,10.7126857155533,10.7041430148783,10.7618741918893,10.7617415183373,10.7131668125346,10.6966527164004,10.7719927553208,10.8070346044251,10.7270361075375,10.7072709634935,10.7424374589918,10.8509267564031,10.7403356411667,10.7270395096896,10.771871893097,10.7620654177363,10.7381124617189,10.744127692414,10.7935239633369,10.7899804056642,10.7294230283255,10.7211677238988,10.7972924631127,10.7880563109832,10.747271210929,10.7416318571563,10.8205804244384,10.8003154846564,10.7668360741382,10.7511164122895,10.8350695046766
79,"Kansas",10.6971758022648,50.3612069144501,50.3079961666174,10.6783303200698,39.048191,-95.677956,11934411146,0.456881313375339,10.6764680860599,50.2844662471944,10.6807951529147,50.3277812941136,10.7040523577816,50.3892369495591,10.7336957477854,50.4904859049194,50.3865165438841,50.4527530219102,50.5127508359779,10.7620654177363,10.7381124617189,10.744127692414,10.7935239633369,10.7440940865025,10.7157267812446,10.7204037105057,10.7715095705211,10.7396746982343,10.7126857155533,10.7041430148783,10.7618741918893,10.7617415183373,10.7131668125346,10.6966527164004,10.7719927553208,10.8070346044251,10.7270361075375,10.7072709634935,10.7424374589918,10.7899804056642,10.7294230283255,10.7211677238988,10.7972924631127,10.7880563109832,10.747271210929,10.7416318571563,10.8205804244384,10.8003154846564,10.7668360741382,10.7511164122895,10.8350695046766,10.8164222447331,10.7780878825616,10.7626707893712,10.8470425717688
80,"Kansas",10.6809505470813,50.3865165438841,50.3612069144501,10.6971758022648,39.048191,-95.677956,13501988455,0.459808970273896,10.6783303200698,50.3079961666174,10.6764680860599,50.2844662471944,10.6807951529147,50.3277812941136,10.7040523577816,50.3892369495591,50.4527530219102,50.5127508359779,50.5580578327609,10.7899804056642,10.7294230283255,10.7211677238988,10.7972924631127,10.7620654177363,10.7381124617189,10.744127692414,10.7935239633369,10.7440940865025,10.7157267812446,10.7204037105057,10.7715095705211,10.7396746982343,10.7126857155533,10.7041430148783,10.7618741918893,10.7617415183373,10.7131668125346,10.6966527164004,10.7719927553208,10.7880563109832,10.747271210929,10.7416318571563,10.8205804244384,10.8003154846564,10.7668360741382,10.7511164122895,10.8350695046766,10.8164222447331,10.7780878825616,10.7626707893712,10.8470425717688,10.8377130347097,10.7599229855863,10.7688689014323,10.8901104436279
81,"Kansas",10.7019530499111,50.4527530219102,50.3865165438841,10.6809505470813,39.048191,-95.677956,11940275378,0.447068809719526,10.6971758022648,50.3612069144501,10.6783303200698,50.3079961666174,10.6764680860599,50.2844662471944,10.6807951529147,50.3277812941136,50.5127508359779,50.5580578327609,50.5770689609579,10.7880563109832,10.747271210929,10.7416318571563,10.8205804244384,10.7899804056642,10.7294230283255,10.7211677238988,10.7972924631127,10.7620654177363,10.7381124617189,10.744127692414,10.7935239633369,10.7440940865025,10.7157267812446,10.7204037105057,10.7715095705211,10.7396746982343,10.7126857155533,10.7041430148783,10.7618741918893,10.8003154846564,10.7668360741382,10.7511164122895,10.8350695046766,10.8164222447331,10.7780878825616,10.7626707893712,10.8470425717688,10.8377130347097,10.7599229855863,10.7688689014323,10.8901104436279,10.8582073664029,10.7781001270915,10.7739681168588,10.8902895268086
82,"Kansas",10.7236855492111,50.5127508359779,50.4527530219102,10.7019530499111,39.048191,-95.677956,12457819799,0.457140989998911,10.6809505470813,50.3865165438841,10.6971758022648,50.3612069144501,10.6783303200698,50.3079961666174,10.6764680860599,50.2844662471944,50.5580578327609,50.5770689609579,50.6435670154498,10.8003154846564,10.7668360741382,10.7511164122895,10.8350695046766,10.7880563109832,10.747271210929,10.7416318571563,10.8205804244384,10.7899804056642,10.7294230283255,10.7211677238988,10.7972924631127,10.7620654177363,10.7381124617189,10.744127692414,10.7935239633369,10.7440940865025,10.7157267812446,10.7204037105057,10.7715095705211,10.8164222447331,10.7780878825616,10.7626707893712,10.8470425717688,10.8377130347097,10.7599229855863,10.7688689014323,10.8901104436279,10.8582073664029,10.7781001270915,10.7739681168588,10.8902895268086,10.8654746435697,10.7938507891698,10.79506238746,10.896977503503
83,"Kansas",10.7410597068975,50.5580578327609,50.5127508359779,10.7236855492111,39.048191,-95.677956,12282864253,0.451312503495042,10.7019530499111,50.4527530219102,10.6809505470813,50.3865165438841,10.6971758022648,50.3612069144501,10.6783303200698,50.3079961666174,50.5770689609579,50.6435670154498,50.6815071758528,10.8164222447331,10.7780878825616,10.7626707893712,10.8470425717688,10.8003154846564,10.7668360741382,10.7511164122895,10.8350695046766,10.7880563109832,10.747271210929,10.7416318571563,10.8205804244384,10.7899804056642,10.7294230283255,10.7211677238988,10.7972924631127,10.7620654177363,10.7381124617189,10.744127692414,10.7935239633369,10.8377130347097,10.7599229855863,10.7688689014323,10.8901104436279,10.8582073664029,10.7781001270915,10.7739681168588,10.8902895268086,10.8654746435697,10.7938507891698,10.79506238746,10.896977503503,10.8822218805225,10.8041340808201,10.817961707638,10.9164514183158
84,"Kansas",10.7473508042038,50.5770689609579,50.5580578327609,10.7410597068975,39.048191,-95.677956,13848730230,0.45773759532019,10.7236855492111,50.5127508359779,10.7019530499111,50.4527530219102,10.6809505470813,50.3865165438841,10.6971758022648,50.3612069144501,50.6435670154498,50.6815071758528,50.7491152120481,10.8377130347097,10.7599229855863,10.7688689014323,10.8901104436279,10.8164222447331,10.7780878825616,10.7626707893712,10.8470425717688,10.8003154846564,10.7668360741382,10.7511164122895,10.8350695046766,10.7880563109832,10.747271210929,10.7416318571563,10.8205804244384,10.7899804056642,10.7294230283255,10.7211677238988,10.7972924631127,10.8582073664029,10.7781001270915,10.7739681168588,10.8902895268086,10.8654746435697,10.7938507891698,10.79506238746,10.896977503503,10.8822218805225,10.8041340808201,10.817961707638,10.9164514183158,10.9019821747169,10.8088357965789,10.8306508910113,10.8912141137517
85,"Kansas",10.766669779969,50.6435670154498,50.5770689609579,10.7473508042038,39.048191,-95.677956,12481612182,0.447008186899729,10.7410597068975,50.5580578327609,10.7236855492111,50.5127508359779,10.7019530499111,50.4527530219102,10.6809505470813,50.3865165438841,50.6815071758528,50.7491152120481,50.7662001151923,10.8582073664029,10.7781001270915,10.7739681168588,10.8902895268086,10.8377130347097,10.7599229855863,10.7688689014323,10.8901104436279,10.8164222447331,10.7780878825616,10.7626707893712,10.8470425717688,10.8003154846564,10.7668360741382,10.7511164122895,10.8350695046766,10.7880563109832,10.747271210929,10.7416318571563,10.8205804244384,10.8654746435697,10.7938507891698,10.79506238746,10.896977503503,10.8822218805225,10.8041340808201,10.817961707638,10.9164514183158,10.9019821747169,10.8088357965789,10.8306508910113,10.8912141137517,10.9023897968974,10.8165490055526,10.854480001116,10.9142142429254
86,"Kansas",10.7818095577249,50.6815071758528,50.6435670154498,10.766669779969,39.048191,-95.677956,12886393383,0.457135724500978,10.7473508042038,50.5770689609579,10.7410597068975,50.5580578327609,10.7236855492111,50.5127508359779,10.7019530499111,50.4527530219102,50.7491152120481,50.7662001151923,50.808340028598,10.8654746435697,10.7938507891698,10.79506238746,10.896977503503,10.8582073664029,10.7781001270915,10.7739681168588,10.8902895268086,10.8377130347097,10.7599229855863,10.7688689014323,10.8901104436279,10.8164222447331,10.7780878825616,10.7626707893712,10.8470425717688,10.8003154846564,10.7668360741382,10.7511164122895,10.8350695046766,10.8822218805225,10.8041340808201,10.817961707638,10.9164514183158,10.9019821747169,10.8088357965789,10.8306508910113,10.8912141137517,10.9023897968974,10.8165490055526,10.854480001116,10.9142142429254,10.9111926644239,10.8256315418257,10.8541220038563,10.9162710549675
87,"Kansas",10.7863870811194,50.7491152120481,50.6815071758528,10.7818095577249,39.048191,-95.677956,13026304966,0.451060990327146,10.766669779969,50.6435670154498,10.7473508042038,50.5770689609579,10.7410597068975,50.5580578327609,10.7236855492111,50.5127508359779,50.7662001151923,50.808340028598,50.8006449452549,10.8822218805225,10.8041340808201,10.817961707638,10.9164514183158,10.8654746435697,10.7938507891698,10.79506238746,10.896977503503,10.8582073664029,10.7781001270915,10.7739681168588,10.8902895268086,10.8377130347097,10.7599229855863,10.7688689014323,10.8901104436279,10.8164222447331,10.7780878825616,10.7626707893712,10.8470425717688,10.9019821747169,10.8088357965789,10.8306508910113,10.8912141137517,10.9023897968974,10.8165490055526,10.854480001116,10.9142142429254,10.9111926644239,10.8256315418257,10.8541220038563,10.9162710549675,10.932250602384,10.8225300384029,10.8456373922591,10.9242932932507
88,"Kansas",10.8168689476004,50.7662001151923,50.7491152120481,10.7863870811194,39.048191,-95.677956,13743234348,0.45849632635387,10.7818095577249,50.6815071758528,10.766669779969,50.6435670154498,10.7473508042038,50.5770689609579,10.7410597068975,50.5580578327609,50.808340028598,50.8006449452549,50.8071440201721,10.9019821747169,10.8088357965789,10.8306508910113,10.8912141137517,10.8822218805225,10.8041340808201,10.817961707638,10.9164514183158,10.8654746435697,10.7938507891698,10.79506238746,10.896977503503,10.8582073664029,10.7781001270915,10.7739681168588,10.8902895268086,10.8377130347097,10.7599229855863,10.7688689014323,10.8901104436279,10.9023897968974,10.8165490055526,10.854480001116,10.9142142429254,10.9111926644239,10.8256315418257,10.8541220038563,10.9162710549675,10.932250602384,10.8225300384029,10.8456373922591,10.9242932932507,10.9453583497308,10.8364568476716,10.8722313462503,10.9615658465395
89,"Kansas",10.7999117339419,50.808340028598,50.7662001151923,10.8168689476004,39.048191,-95.677956,13609477783,0.451465643905707,10.7863870811194,50.7491152120481,10.7818095577249,50.6815071758528,10.766669779969,50.6435670154498,10.7473508042038,50.5770689609579,50.8006449452549,50.8071440201721,50.8977330324471,10.9023897968974,10.8165490055526,10.854480001116,10.9142142429254,10.9019821747169,10.8088357965789,10.8306508910113,10.8912141137517,10.8822218805225,10.8041340808201,10.817961707638,10.9164514183158,10.8654746435697,10.7938507891698,10.79506238746,10.896977503503,10.8582073664029,10.7781001270915,10.7739681168588,10.8902895268086,10.9111926644239,10.8256315418257,10.8541220038563,10.9162710549675,10.932250602384,10.8225300384029,10.8456373922591,10.9242932932507,10.9453583497308,10.8364568476716,10.8722313462503,10.9615658465395,10.9563109789898,10.8485823417955,10.854562426592,10.9460975050546
