"","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","totalwagescapita_dif","emplvlcapita_dif","popestimate_dif","qtrly_estabs_count_dif","treated","fips"
"1423",14,"Mississippi",1.90717037664943,7.33414633110101,4.13547478302405,1.47735207139323,32.303848,-90.182106,1777.13444347123,0.366234127367012,2663573,57887,333.082003659952,1.40168051562501,8473,335,0,24
"1523",15,"Mississippi",1.85971791272106,7.16030971626438,7.33414633110101,1.90717037664943,32.303848,-90.182106,1802.56247646934,0.367313911013009,2672046,58192,-96.8578315118775,-0.784388460459684,8473,305,0,24
"1623",16,"Mississippi",1.81432467827953,6.99403795180302,7.16030971626438,1.85971791272106,32.303848,-90.182106,1996.15869352167,0.377859536405699,2680519,59266,168.168184054213,0.946584174669213,8473,1074,0,24
"1723",17,"Mississippi",1.77086142333671,6.83483952049713,6.99403795180302,1.81432467827953,32.303848,-90.182106,1825.55340811724,0.373024910449715,2688992,59367,-364.201502456745,-1.5380251348673,8473,101,0,24
"1823",18,"Mississippi",1.31270500764984,4.96619916548084,6.83483952049713,1.77086142333671,32.303848,-90.182106,1919.33572062447,0.383047125010871,2697408.75,59040,264.38759791165,1.48568405171394,8416.75,-327,0,24
"1923",19,"Mississippi",1.28768698176795,4.87513479837247,4.96619916548084,1.31270500764984,32.303848,-90.182106,1973.69171810969,0.386046205369366,2705825.5,59449,-39.4263150220111,-0.702313420266087,8416.75,409,0,24
"2023",20,"Mississippi",1.26348119079225,4.78712726250237,4.87513479837247,1.28768698176795,32.303848,-90.182106,2084.29973337863,0.38798268651223,2714242.25,60100,56.252017783723,-0.106259921563062,8416.75,651,0,24
"2123",21,"Mississippi",1.24004964660358,4.70202183858035,4.78712726250237,1.26348119079225,32.303848,-90.182106,1968.33191964179,0.381468630482187,2722659,59553,-226.575829005773,-0.845053717290767,8416.75,-547,0,24
"2223",22,"Mississippi",0.886297769340061,5.45676286433618,4.70202183858035,1.24004964660358,32.303848,-90.182106,2016.08779283225,0.386871627026914,2729015.5,59406,163.723686927293,1.19170525747704,6356.5,-147,0,24
"2323",23,"Mississippi",0.874446293503084,5.35546313242321,5.45676286433618,0.886297769340061,32.303848,-90.182106,2003.53215504143,0.386011482167691,2735372,59964,-60.3115109812743,-0.626314140395035,6356.5,558,0,24
"2423",24,"Mississippi",0.862863727359731,5.25774730810227,5.35546313242321,0.874446293503084,32.303848,-90.182106,2164.1931081068,0.389245203041317,2741728.5,60325,173.216590856182,0.409386573285014,6356.5,361,0,24
"2523",25,"Mississippi",0.851541268496447,5.16341647731835,5.25774730810227,0.862863727359731,32.303848,-90.182106,2038.19383388796,0.381673783743953,2748085,60393,-286.660227284207,-1.08051401709917,6356.5,68,0,24
"2623",26,"Mississippi",0.159706676507021,6.3841583886564,5.16341647731835,0.851541268496447,32.303848,-90.182106,2102.91142128136,0.389552953977399,2755314.75,60410,190.71686161224,1.54505895308117,7229.75,17,0,24
"2723",27,"Mississippi",0.158618090863172,6.19799993115464,6.3841583886564,0.159706676507021,32.303848,-90.182106,2076.3170012284,0.388275495049341,2762544.5,60917,-91.3120074463657,-0.915662916150567,7229.75,507,0,24
"2823",28,"Mississippi",0.157540794886302,6.021323828584,6.19799993115464,0.158618090863172,32.303848,-90.182106,2260.18135304709,0.390144070405738,2769774.25,61170,210.458771871663,0.314603428445609,7229.75,253,0,24
"2923",29,"Mississippi",0.156474630394143,5.85335578353181,6.021323828584,0.157540794886302,32.303848,-90.182106,2113.06551520992,0.383738614228379,2777004,61707,-330.980189655875,-0.827403153375578,7229.75,537,0,24
"3023",30,"Mississippi",0.88943912695072,4.21861557268954,5.85335578353181,0.156474630394143,32.303848,-90.182106,2188.39113400095,0.390806410217957,2783961.5,61773,222.441456628215,1.34732521669365,6957.5,66,0,24
"3127",31,"Mississippi",0.877221540905637,4.1436990836381,4.21861557268954,0.88943912695072,32.303848,-90.182106,2180.45795417208,0.39089704860657,2790919,62862,-83.2587986199082,-0.697715760096529,6957.5,1089,0,24
"3225",32,"Mississippi",0.86528704270723,4.0712257072947,4.1436990836381,0.877221540905637,32.303848,-90.182106,2414.46361517387,0.396601970577805,2797876.5,62961,241.938840830651,0.561428358262267,6957.5,99,0,24
"3323",33,"Mississippi",0.85362619363103,4.00106527241988,4.0712257072947,0.86528704270723,32.303848,-90.182106,2222.06370038298,0.390498807891424,2804834,61809,-426.405575792664,-1.18080846576171,6957.5,-1152,0,24
"3423",34,"Mississippi",0.961783732419441,5.33418291549168,4.00106527241988,0.85362619363103,32.303848,-90.182106,2331.64357804163,0.398039534841662,2810727.5,62221,301.97979244953,1.36438896366198,5893.5,412,0,24
"3523",35,"Mississippi",0.948653821255974,5.24261377522066,5.33418291549168,0.961783732419441,32.303848,-90.182106,2321.86466656323,0.397879823613708,2816621,62788,-119.358789137042,-0.770043817819149,5893.5,567,0,24
"3623",36,"Mississippi",0.935832782525559,5.15407049744638,5.24261377522066,0.948653821255974,32.303848,-90.182106,2584.62055093074,0.401336113596582,2822514.5,63312,272.534795845901,0.361600121082722,5893.5,524,0,24
"3723",37,"Mississippi",0.923310076632511,5.06839695693699,5.15407049744638,0.935832782525559,32.303848,-90.182106,2289.26729276681,0.394615392593054,2828408,62927,-558.109142531431,-1.01770109864023,5893.5,-385,0,24
"3823",38,"Mississippi",0.189250769247629,1.24554007889373,5.06839695693699,0.923310076632511,32.303848,-90.182106,2411.49389217544,0.403773318873644,2833394.25,63270,417.579857572546,1.58786472841193,4986.25,343,0,24
"3923",39,"Mississippi",0.188230244770793,1.21553184416854,1.24554007889373,0.189250769247629,32.303848,-90.182106,2440.81299846867,0.403903094270365,2838380.5,63738,-92.9074931153887,-0.90281508838696,4986.25,468,0,24
"4023",40,"Mississippi",0.187218283557655,1.18644695056531,1.21553184416854,0.188230244770793,32.303848,-90.182106,2655.22068442279,0.403682828932755,2843366.75,64327,185.088579660887,-0.035004073433148,4986.25,589,0,24
"4127",41,"Mississippi",0.186214786684857,1.15822403246923,1.18644695056531,0.187218283557655,32.303848,-90.182106,2456.81760582344,0.395677665888556,2848353,63335,-412.810764553473,-0.778489770658836,4986.25,-992,0,24
"4225",42,"Mississippi",0.4597140682705,2.60767866652003,1.15822403246923,0.186214786684857,32.303848,-90.182106,2508.1245995259,0.402940513904729,2849513.25,63806,249.710072301819,1.52680110603711,1160.25,471,0,24
"4323",43,"Mississippi",0.457238712524344,2.57807577875795,2.60767866652003,0.4597140682705,32.303848,-90.182106,2458.77671539726,0.398936251380595,2850673.5,64092,-100.654877831111,-1.12671105403062,1160.25,286,0,24
"4423",44,"Mississippi",0.454788037498055,2.5491374991816,2.57807577875795,0.457238712524344,32.303848,-90.182106,2622.90905632209,0.397769096229166,2851833.75,64676,213.480225053483,0.283710737270498,1160.25,584,0,24
"4523",45,"Mississippi",0.452361677950464,2.52083928649469,2.5491374991816,0.454788037498055,32.303848,-90.182106,2482.44658208184,0.388649491259591,2852994,63535,-304.594815165091,-0.795244981814586,1160.25,-1141,0,24
"4623",46,"Mississippi",1.03997179755133,3.36450457155664,2.52083928649469,0.452361677950464,32.303848,-90.182106,2514.81219790775,0.391674782016834,2854415.75,63051,172.828090066163,1.21448957268169,1421.75,-484,0,24
"4723",47,"Mississippi",1.02824803897068,3.31784251503748,3.36450457155664,1.03997179755133,32.303848,-90.182106,2452.87985818521,0.388652132109524,2855837.5,62912,-94.2979555484517,-0.604794066455172,1421.75,-139,0,24
"4823",48,"Mississippi",1.01677486839318,3.27231359543916,3.31784251503748,1.02824803897068,32.303848,-90.182106,2639.28366423173,0.387880098734478,2857259.25,63331,248.336145769062,0.225061653226305,1421.75,419,0,24
"4923",49,"Mississippi",1.00554435154869,3.22787522089953,3.27231359543916,1.01677486839318,32.303848,-90.182106,2506.44620193719,0.382648734387176,2858681,63918,-319.241268341061,-0.445933097225543,1421.75,587,0,24
"5023",50,"Mississippi",1.05093305825612,5.09061320538677,3.22787522089953,1.00554435154869,32.303848,-90.182106,2555.23185430721,0.388413559931221,2861088.75,64167,181.623114664565,1.09961898913467,2407.75,249,0,24
"5127",51,"Mississippi",1.03826331093799,5.01251742500344,5.09061320538677,1.05093305825612,32.303848,-90.182106,2526.9312331969,0.386764339796935,2863496.5,64253,-77.0862734803372,-0.741404567833093,2407.75,86,0,24
"5225",52,"Mississippi",1.02587627202908,4.93666327958096,5.01251742500344,1.03826331093799,32.303848,-90.182106,2698.09202209041,0.385303637877411,2865904.25,64140,199.461410003826,0.0188518214762401,2407.75,-113,0,24
"5323",53,"Mississippi",1.01376262740391,4.86295213881789,4.93666327958096,1.02587627202908,32.303848,-90.182106,2569.26382102087,0.378853253527975,2868312,64549,-299.988989963057,-0.498968242991227,2407.75,409,0,24
"5423",54,"Mississippi",1.47080829505395,7.71656341186144,4.86295213881789,1.01376262740391,32.303848,-90.182106,2585.5967449299,0.381678726058628,2873486.5,64808,145.161124978576,0.927585688008914,5174.5,259,0,24
"5523",55,"Mississippi",1.44431514741115,7.52731281171322,7.71656341186144,1.47080829505395,32.303848,-90.182106,2577.42908352182,0.380867470443145,2878661,64857,-24.5005853171087,-0.36367281461368,5174.5,49,0,24
"5623",56,"Mississippi",1.41867810242111,7.34735648399081,7.52731281171322,1.44431514741115,32.303848,-90.182106,2788.93641090138,0.384003063512696,2883835.5,65077,219.674988787644,0.39468486850347,5174.5,220,0,24
"5723",57,"Mississippi",1.3938567060455,7.17597673213035,7.34735648399081,1.41867810242111,32.303848,-90.182106,2621.60217548572,0.378070803954757,2889010,65479,-378.841562795231,-0.906785262748955,5174.5,402,0,24
"5823",58,"Mississippi",0.73931633716704,9.29907218936918,7.17597673213035,1.3938567060455,32.303848,-90.182106,2661.12806657373,0.383591781760256,2893243.25,66161,206.860126503676,1.1453237363437,4233.25,682,0,24
"5923",59,"Mississippi",0.731753920065081,9.0170066853382,9.29907218936918,0.73931633716704,32.303848,-90.182106,2685.84162218399,0.381972496872135,2897476.5,66422,-14.8123354777499,-0.714026269361984,4233.25,261,0,24
"6023",60,"Mississippi",0.724326240577255,8.75328245418885,9.0170066853382,0.731753920065081,32.303848,-90.182106,2929.91876392875,0.384196937684756,2901709.75,66735,219.363586134494,0.384372570074315,4233.25,313,0,24
"6127",61,"Mississippi",0.717029797595536,8.50595670481056,8.75328245418885,0.724326240577255,32.303848,-90.182106,2697.36713899756,0.38002821574041,2905943,66917,-476.62876667594,-0.639316275696855,4233.25,182,0,24
"6225",62,"Mississippi",0.692236320121253,5.55072369499356,8.50595670481056,0.717029797595536,32.303848,-90.182106,2782.39440816663,0.38491791756214,2905701.75,67290,317.578894100253,0.905842376607729,-241.25,373,0,24
"6323",63,"Mississippi",1.51311174448256,6.56823089709277,5.55072369499356,0.692236320121253,32.303848,-90.182106,2844.18040513715,0.381713443818401,2905460.5,67810,-23.241272198547,-0.809417556546987,-241.25,520,0,24
"6423",64,"Mississippi",3.88710594309796,7.24743302791637,6.56823089709277,1.51311174448256,32.303848,-90.182106,3059.31688598029,0.38318106284061,2905219.25,67503,153.350483872616,0.467209276594832,-241.25,-307,0,24
"6523",65,"Mississippi",-0.962853014115872,6.39510154277971,7.24743302791637,3.88710594309796,32.303848,-90.182106,2950.25694170489,0.38016765244579,2904978,67884,-324.196425118536,-0.448102941702888,-241.25,381,0,24
"6623",66,"Mississippi",2.38477240719099,5.16585110769441,6.39510154277971,-0.962853014115872,32.303848,-90.182106,2951.42119491374,0.386243720700563,2910821,68385,110.224197484242,0.908947864959259,5843,501,0,24
"6723",67,"Mississippi",0.737910398567188,1.67519166671894,5.16585110769441,2.38477240719099,32.303848,-90.182106,2930.42126449944,0.385499438170915,2916664,68689,-22.1641836231393,-0.682035078442078,5843,304,0,24
"6823",68,"Mississippi",0.750073462823408,1.63939033854845,1.67519166671894,0.737910398567188,32.303848,-90.182106,3184.05416993013,0.389001520498212,2922507,68866,274.632835844986,0.424636485694463,5843,177,0,24
"6923",69,"Mississippi",0.957750388367096,2.81112371424186,1.63939033854845,0.750073462823408,32.303848,-90.182106,3063.81828230915,0.383722915635085,2928350,68988,-373.868793051672,-0.878068719042352,5843,122,0,24
"7023",70,"Mississippi",1.13163204144229,6.03443460064668,2.81112371424186,0.957750388367096,32.303848,-90.182106,3062.64157200941,0.387600200099049,2933214,69567,119.059177321239,0.915588932709183,4864,579,0,24
"7127",71,"Mississippi",2.47094632988496,3.30039775651869,6.03443460064668,1.13163204144229,32.303848,-90.182106,3049.09361358003,0.386212460436154,2938078,69871,-12.3712481296293,-0.526502412686081,4864,304,0,24
"7225",72,"Mississippi",1.78280088744422,4.40356746612736,3.30039775651869,2.47094632988496,32.303848,-90.182106,3312.17845645616,0.389417007425449,2942942,70013,276.632801305497,0.459228665219164,4864,142,0,24
"7323",73,"Mississippi",1.73127347577271,-1.32013833978561,4.40356746612736,1.78280088744422,32.303848,-90.182106,3170.91776765499,0.384531410818758,2947806,70332,-404.345531677288,-0.809014359598698,4864,319,0,24
"7423",74,"Mississippi",1.85187561992191,5.98788844906792,-1.32013833978561,1.73127347577271,32.303848,-90.182106,3194.07410487814,0.387189543546939,2950548,70349,164.417026024314,0.754372933487202,2742,17,0,24
"7523",75,"Mississippi",-0.0898266818227356,0.426201599312037,5.98788844906792,1.85187561992191,32.303848,-90.182106,3121.69130054956,0.380941593951153,2953290,70648,-95.5391415517379,-0.890608232396684,2742,299,0,24
"7623",76,"Mississippi",-1.60351868199484,-9.86984589175606,0.426201599312037,-0.0898266818227356,32.303848,-90.182106,3352.55874462793,0.380038736612684,2956032,70696,303.250248406965,0.534509225731766,2742,48,0,24
"7723",77,"Mississippi",-2.18901858112677,-6.40364041195696,-9.86984589175606,-1.60351868199484,32.303848,-90.182106,3026.46969386645,0.367937305564174,2958774,70303,-556.956494839865,-1.1198573710042,2742,-393,0,24
"7823",78,"Mississippi",-1.06938877298983,-4.7685174270967,-6.40364041195696,-2.18901858112677,32.303848,-90.182106,3048.2726064867,0.366927882698256,2961661,70203,347.89196338174,1.10920081825926,2887,-100,0,24
"7923",79,"Mississippi",-0.535401795660206,1.90449880132064,-4.7685174270967,-1.06938877298983,32.303848,-90.182106,2986.1742609666,0.361925325547099,2964548,70276,-83.901258140354,-0.399313428523979,2887,73,0,24
"8023",80,"Mississippi",0.138484590039489,5.05169339493605,1.90449880132064,-0.535401795660206,32.303848,-90.182106,3288.52389588988,0.362686742366162,2967435,69972,364.447980443391,0.576397397022155,2887,-304,0,24
"8127",81,"Mississippi",0.846884927617886,4.40143314643748,5.05169339493605,0.138484590039489,32.303848,-90.182106,2923.6689372398,0.356891273067364,2970322,68914,-667.204593573373,-0.655688611786204,2887,-1058,0,24
"8225",82,"Mississippi",1.66053687651981,6.82658941618328,4.40143314643748,0.846884927617886,32.303848,-90.182106,3092.2725784431,0.364667843315899,2972282,68981,533.458599853378,1.35720395473326,1960,67,0,24
"8323",83,"Mississippi",0.552413891436743,6.3882097506422,6.82658941618328,1.66053687651981,32.303848,-90.182106,3060.55797914225,0.361287346490299,2974242,69177,-200.318240504141,-1.11570670741344,1960,196,0,24
"8423",84,"Mississippi",-0.0907448135610167,3.38965212446425,6.3882097506422,0.552413891436743,32.303848,-90.182106,3335.62064671686,0.362856643019078,2976202,69012,306.777266875454,0.494979335437906,1960,-165,0,24
"8523",85,"Mississippi",-1.61455260814147,-0.585843575164091,3.38965212446425,-0.0907448135610167,32.303848,-90.182106,3021.52349435659,0.357894007556786,2978162,68605,-589.159819934876,-0.653193199107127,1960,-407,0,24
"8623",86,"Mississippi",1.30613078356916,6.34361262434098,-0.585843575164091,-1.61455260814147,32.303848,-90.182106,3127.17121144457,0.36312728910186,2979857.75,68676,419.744869448256,1.01959170073655,1695.75,71,0,24
"8723",87,"Mississippi",1.14740210104003,3.57757146741164,6.34361262434098,1.30613078356916,32.303848,-90.182106,3183.8193636304,0.360201932762009,2981553.5,68847,-48.9995649021571,-0.815863788492371,1695.75,171,0,24
"8823",88,"Mississippi",1.5276413352538,5.88751123502789,3.57757146741164,1.14740210104003,32.303848,-90.182106,3298.95710792519,0.363380744446121,2983249.25,68913,58.4895921089606,0.610416802396246,1695.75,66,0,24
"8923",89,"Mississippi",2.228930530638,3.0137561529159,5.88751123502789,1.5276413352538,32.303848,-90.182106,3220.95220146435,0.360353708359786,2984945,68383,-193.142650755634,-0.620584777044803,1695.75,-530,0,24
"3108",3,"Missouri",1.12031243987918,3.7942294032618,3.8617224628716,1.13766242876157,38.579201,-92.172935,2335.02982228574,0.442413809619975,5149840,137176,-145.619995500081,-1.56456744054248,10480,4022,0,25
"4108",4,"Missouri",1.10342507246362,3.72882371372611,3.7942294032618,1.12031243987918,38.579201,-92.172935,2528.42171628891,0.44478779093803,5160320,139152,268.099598179869,0.787080648529009,10480,1976,0,25
"5108",5,"Missouri",1.08698236904328,3.66537334836323,3.72882371372611,1.10342507246362,38.579201,-92.172935,2354.04127910575,0.425535507078208,5170800,143877,-367.772331186336,-2.16262651778757,10480,4725,0,25
"6108",6,"Missouri",1.16960251186509,6.34815545807399,3.66537334836323,1.08698236904328,38.579201,-92.172935,2417.1180035641,0.434129826215627,5182375.25,137052,237.457161641516,2.78466029972398,11575.25,-6825,0,25
"7108",7,"Missouri",1.15095746071727,6.20733077853544,6.34815545807399,1.16960251186509,38.579201,-92.172935,2371.56590710674,0.450147724742467,5193950.5,140561,-108.628820915712,0.742357938942162,11575.25,3509,0,25
"8108",8,"Missouri",1.13282917441389,6.0717590101639,6.20733077853544,1.15095746071727,38.579201,-92.172935,2590.24488102859,0.434450577190338,5205525.75,138335,264.231070379209,-3.17150460789695,11575.25,-2226,0,25
"924",9,"Missouri",1.115196845371,5.94113135440892,6.0717590101639,1.13282917441389,38.579201,-92.172935,2428.11111956621,0.430618396436386,5217101,139490,-380.812735384226,1.18649667981776,11575.25,1155,0,25
"1024",10,"Missouri",0.52271142421656,4.72106690673399,5.94113135440892,1.115196845371,38.579201,-92.172935,2500.16775412549,0.436473856809249,5230619.5,140214,234.190396021657,0.968764112681481,13518.5,724,0,25
"1124",11,"Missouri",0.517319366182178,4.63426628415036,4.72106690673399,0.52271142421656,38.579201,-92.172935,2454.33783988903,0.431708636703814,5244138,140958,-117.886548795737,-1.06206804782981,13518.5,744,0,25
"1224",12,"Missouri",0.512017129618947,4.55052922836714,4.63426628415036,0.517319366182178,38.579201,-92.172935,2801.46315549523,0.437273653512105,5257656.5,141530,392.955229842652,1.03302369137259,13518.5,572,0,25
"1324",13,"Missouri",0.506802604591883,4.46968215536856,4.55052922836714,0.512017129618947,38.579201,-92.172935,2439.44980085085,0.425882717483926,5271175,141229,-709.13867025057,-1.69559528364699,13518.5,-301,0,25
"1424",14,"Missouri",2.16957910062305,8.1875757059926,4.46968215536856,0.506802604591883,38.579201,-92.172935,2590.3195960341,0.442112070214832,5284505.5,142165,512.883149827625,2.76202887590853,13330.5,936,0,25
"1524",15,"Missouri",2.11293188993569,7.9928971634871,8.1875757059926,2.16957910062305,38.579201,-92.172935,2568.81467848382,0.437403561252808,5297836,142778,-172.374712733535,-2.09378616929299,13330.5,613,0,25
"1624",16,"Missouri",2.05892849283842,7.80673568607924,7.9928971634871,2.11293188993569,38.579201,-92.172935,2903.19049271003,0.446384926299461,5311166.5,143997,355.880731776496,1.36898740086764,13330.5,1219,0,25
"1724",17,"Missouri",2.00738959567222,7.6285343956215,7.80673568607924,2.05892849283842,38.579201,-92.172935,2608.64544932601,0.432215850624012,5324497,145050,-628.920857610228,-2.31504407221018,13330.5,1053,0,25
"1824",18,"Missouri",1.54927408308598,4.86972634002498,7.6285343956215,2.00738959567222,38.579201,-92.172935,2718.98886788513,0.451352047625662,5337934.5,146488,404.88846194314,3.33052726770995,13437.5,1438,0,25
"1924",19,"Missouri",1.51803330754721,4.78642301589147,4.86972634002498,1.54927408308598,38.579201,-92.172935,2760.67098119884,0.448546092478714,5351372,147383,-68.6613052454168,-2.1942152148599,13437.5,895,0,25
"2024",20,"Missouri",1.48789780586256,4.70576641600005,4.78642301589147,1.51803330754721,38.579201,-92.172935,2971.27709325,0.456378056542983,5364809.5,148417,168.923998737456,1.06379192112179,13437.5,1034,0,25
"2124",21,"Missouri",1.45881076814973,4.62762712369127,4.70576641600005,1.48789780586256,38.579201,-92.172935,2830.26020578824,0.44497150589526,5378247,149670,-351.622999512922,-1.92385147119921,13437.5,1253,0,25
"2224",22,"Missouri",1.2050438590002,6.32839330729524,4.62762712369127,1.45881076814973,38.579201,-92.172935,2895.11937526216,0.457818111911115,5391573.5,150209,205.876056935674,2.4253156663577,13326.5,539,0,25
"2324",23,"Missouri",1.18485829969099,6.20918594133002,6.32839330729524,1.2050438590002,38.579201,-92.172935,2832.27389054377,0.452719445934862,5404900,151235,-127.704654192305,-1.79452719921073,13326.5,1026,0,25
"2424",24,"Missouri",1.16525684353768,6.09426255258612,6.20918594133002,1.18485829969099,38.579201,-92.172935,3103.40825415844,0.457331133474517,5418226.5,151519,333.979848333066,0.971035351590882,13326.5,284,0,25
"2524",25,"Missouri",1.14621499598169,5.98338348494707,6.09426255258612,1.16525684353768,38.579201,-92.172935,2940.73423733507,0.447414517849069,5431553,152500,-433.808380438048,-1.45283031651036,13326.5,981,0,25
"2624",26,"Missouri",2.31394425613463,7.56804308502552,5.98338348494707,1.14621499598169,38.579201,-92.172935,3019.71384687956,0.46063348826336,5443963,153262,241.653626367867,2.31355860397385,12410,762,0,25
"2724",27,"Missouri",2.25143690161804,7.35659060661504,7.56804308502552,2.31394425613463,38.579201,-92.172935,2931.72880648006,0.457125884416871,5456373,153690,-166.964649944,-1.67265742607802,12410,428,0,25
"2824",28,"Missouri",2.19197694196627,7.1556979889742,7.35659060661504,2.25143690161804,38.579201,-92.172935,3276.40459294143,0.46363630323846,5468783,154380,432.660826860879,1.00180226680787,12410,690,0,25
"2924",29,"Missouri",2.1353482544562,6.96451252029391,7.1556979889742,2.19197694196627,38.579201,-92.172935,3128.58896557738,0.455277953783662,5481193,154518,-492.491413825416,-1.48687682763866,12410,138,0,25
"3024",30,"Missouri",0.904706877240535,4.75151197717594,6.96451252029391,2.1353482544562,38.579201,-92.172935,3170.43436023583,0.468759818497114,5491336,155106,189.661022022492,2.18402141682488,10143,588,0,25
"3128",31,"Missouri",0.893303905788834,4.6686513536784,4.75151197717594,0.904706877240535,38.579201,-92.172935,3130.19437845714,0.463241551347677,5501479,156262,-82.0853764371441,-1.90001318628882,10143,1156,0,25
"3226",32,"Missouri",0.882150149461225,4.58843115951666,4.6686513536784,0.893303905788834,38.579201,-92.172935,3501.71825644066,0.471769592810731,5511622,156974,411.763859762219,1.40463086124908,10143,712,0,25
"3324",33,"Missouri",0.871237686791204,4.51071355051624,4.58843115951666,0.882150149461225,38.579201,-92.172935,3275.89587550358,0.464069550225336,5521765,158363,-597.346258920612,-1.62280840484494,10143,1389,0,25
"3424",34,"Missouri",0.970529580726343,5.59698561961284,4.51071355051624,0.871237686791204,38.579201,-92.172935,3361.82468389758,0.475295664564567,5531810.75,159881,311.751189331095,1.8926156924627,10045.75,1518,0,25
"3524",35,"Missouri",0.957732657891164,5.50264942107574,5.59698561961284,0.970529580726343,38.579201,-92.172935,3287.00031496665,0.469011001397576,5541856.5,160445,-160.753177324936,-1.75107775062226,10045.75,564,0,25
"3624",36,"Missouri",0.9452302487297,5.41137712632533,5.50264942107574,0.957732657891164,38.579201,-92.172935,3693.12616878296,0.475363556698067,5551902.25,160674,480.950222747236,1.26372184674817,10045.75,229,0,25
"3724",37,"Missouri",0.933012478688156,5.32301252679304,5.41137712632533,0.9452302487297,38.579201,-92.172935,3379.4390724257,0.464656747360217,5561948,159496,-719.812950173564,-1.70593646383401,10045.75,-1178,0,25
"3824",38,"Missouri",-0.576178052310361,1.53548531212735,5.32301252679304,0.933012478688156,38.579201,-92.172935,3517.28896360847,0.478604207302319,5573282.25,160931,451.536987540026,2.46542692799507,11334.25,1435,0,25
"3924",39,"Missouri",-0.577157994452193,1.50092453550243,1.53548531212735,-0.576178052310361,38.579201,-92.172935,3460.50463124907,0.509570233396211,5584616.5,161206,-194.634223542168,1.70185661517914,11334.25,275,0,25
"4024",40,"Missouri",-0.578150076322537,1.46750051134035,1.50092453550243,-0.577157994452193,38.579201,-92.172935,3854.8620019574,0.479898076300975,5595950.75,159851,451.141703067721,-6.06381831891288,11334.25,-1355,0,25
"4128",41,"Missouri",-0.579154406016613,1.43513565856637,1.46750051134035,-0.578150076322537,38.579201,-92.172935,3667.07730532691,0.468974022187208,5607285,160060,-582.14206733881,1.87481029814691,11334.25,209,0,25
"4226",42,"Missouri",0.561179709427506,2.88387248476596,1.43513565856637,-0.579154406016613,38.579201,-92.172935,3721.11479959687,0.482273432466143,5615749.25,160926,241.822190900444,2.42234643927016,8464.25,866,0,25
"4324",43,"Missouri",0.556373026169865,2.85157656695105,2.88387248476596,0.561179709427506,38.579201,-92.172935,3636.07671828248,0.474111387604092,5624213.5,161535,-139.075575584346,-2.14614551409853,8464.25,609,0,25
"4424",44,"Missouri",0.551636337603689,2.82000500167996,2.85157656695105,0.556373026169865,38.579201,-92.172935,3918.97905112715,0.478409580594239,5632677.75,162280,367.940414159062,1.24602378521975,8464.25,745,0,25
"4524",45,"Missouri",0.546968168645812,2.78913073227471,2.82000500167996,0.551636337603689,38.579201,-92.172935,3785.50551058633,0.46623957820361,5641142,162944,-416.375873385488,-1.64681953807758,8464.25,664,0,25
"4624",46,"Missouri",0.7537700508502,4.20460112174368,2.78913073227471,0.546968168645812,38.579201,-92.172935,3779.65530252762,0.4761124802682,5649562.75,162805,127.623332482101,2.20429044552196,8420.75,-139,0,25
"4724",47,"Missouri",0.745912243636404,4.14974268288333,4.20460112174368,0.7537700508502,38.579201,-92.172935,3666.3953378443,0.466089729671357,5657983.5,163317,-107.409756624596,-1.98956526614333,8420.75,512,0,25
"4824",48,"Missouri",0.738197102630167,4.09621697806131,4.14974268288333,0.745912243636404,38.579201,-92.172935,3980.88706272589,0.468449399222914,5666404.25,163416,427.751689564898,1.23824201483995,8420.75,99,0,25
"4924",49,"Missouri",0.730620850656116,4.0439740984624,4.09621697806131,0.738197102630167,38.579201,-92.172935,3801.72116919905,0.455747739651296,5674825,164897,-493.657618408426,-1.50613291231745,8420.75,1481,0,25
"5024",50,"Missouri",0.785558273979348,5.40723861583245,4.0439740984624,0.730620850656116,38.579201,-92.172935,3800.74905495666,0.466900954308514,5683469.5,164700,178.19377928445,2.38548742288358,8644.5,-197,0,25
"5128",51,"Missouri",0.777077072843468,5.32655480886675,5.40723861583245,0.785558273979348,38.579201,-92.172935,3705.5589448841,0.459682173149261,5692114,166361,-94.2179958301717,-1.83719958164709,8644.5,1661,0,25
"5226",52,"Missouri",0.768755571236213,5.24816622145536,5.32655480886675,0.777077072843468,38.579201,-92.172935,3988.40667991812,0.46517675381852,5700758.5,165609,378.037845106584,1.27133618285115,8644.5,-752,0,25
"5324",53,"Missouri",0.760589383126664,5.17197135295078,5.24816622145536,0.768755571236213,38.579201,-92.172935,3814.03711508892,0.452701447068984,5709403,166490,-457.217299863226,-1.79698874187939,8644.5,881,0,25
"5424",54,"Missouri",1.26534301805545,7.57694151179749,5.17197135295078,0.760589383126664,38.579201,-92.172935,3838.82697942599,0.462256649450624,5718987.5,165451,199.15942916628,2.20305091311749,9584.5,-1039,0,25
"5524",55,"Missouri",1.24537667719018,7.41148356481744,7.57694151179749,1.26534301805545,38.579201,-92.172935,3750.38117248068,0.45352378684717,5728572,165810,-113.235671282385,-1.82880649850934,9584.5,359,0,25
