"timepoint","state","y","ysl_kansas","ysl_kansas_lag1","y_lag1","latitude","longitude","total_qtrly_wages","emplvlcapita","y_lag2","ysl_kansas_lag2","y_lag3","ysl_kansas_lag3","y_lag4","ysl_kansas_lag4","y_lag5","ysl_kansas_lag5","ysl_kansas_lead1","ysl_kansas_lead2","ysl_kansas_lead3","nearst_neighbor1","nearst_neighbor2","nearst_neighbor3","nearst_neighbor4","nearst_neighbor1_lag1","nearst_neighbor2_lag1","nearst_neighbor3_lag1","nearst_neighbor4_lag1","nearst_neighbor1_lag2","nearst_neighbor2_lag2","nearst_neighbor3_lag2","nearst_neighbor4_lag2","nearst_neighbor1_lag3","nearst_neighbor2_lag3","nearst_neighbor3_lag3","nearst_neighbor4_lag3","nearst_neighbor1_lag4","nearst_neighbor2_lag4","nearst_neighbor3_lag4","nearst_neighbor4_lag4","nearst_neighbor1_lead1","nearst_neighbor2_lead1","nearst_neighbor3_lead1","nearst_neighbor4_lead1","nearst_neighbor1_lead2","nearst_neighbor2_lead2","nearst_neighbor3_lead2","nearst_neighbor4_lead2","nearst_neighbor1_lead3","nearst_neighbor2_lead3","nearst_neighbor3_lead3","nearst_neighbor4_lead3"
63,"Kansas",-0.00633407858819979,0.0751423585679817,0.0623337896157652,0.0146139017787004,39.048191,-95.677956,11131274927,0.472404989140492,0.00609123528739985,0.0442933575820893,0.0102425547818008,0.0818199865880497,0.0103692928042989,0.0840444964458496,0.0104989657864003,0.0864014778646272,0.053758316937266,0.056801788678054,0.02189653010769,0.00104018562450037,0.0110780671610993,-0.00618347461569968,-0.00581439933630001,0.0142773584314,0.0230607780534999,0.0227317910413998,0.0176123357190008,0.00651407848399899,0.0160332926745994,0.00262213646290022,0.00578657260599869,0.0192035688027996,0.0181898728994003,0.0148714466371995,0.0160256948792004,0.0195953731658012,0.0185886483469009,0.0151434641439003,0.0163344228061,0.0372199793479009,0.0840462860090998,0.00104889408789965,0.0172092025470008,-2.07329198005368e-05,-0.0231751076858995,0.0227694386177006,0.0119318816803986,0.0065775397671004,-0.0132458887367992,-0.0214584027309996,0.00500139653240161
64,"Kansas",0.0496980341522999,0.053758316937266,0.0751423585679817,-0.00633407858819979,39.048191,-95.677956,11680044261,0.47850522423292,0.0146139017787004,0.0623337896157652,0.00609123528739985,0.0442933575820893,0.0102425547818008,0.0818199865880497,0.0103692928042989,0.0840444964458496,0.056801788678054,0.02189653010769,0.0238388041093888,0.0372199793479009,0.0840462860090998,0.00104889408789965,0.0172092025470008,0.00104018562450037,0.0110780671610993,-0.00618347461569968,-0.00581439933630001,0.0142773584314,0.0230607780534999,0.0227317910413998,0.0176123357190008,0.00651407848399899,0.0160332926745994,0.00262213646290022,0.00578657260599869,0.0192035688027996,0.0181898728994003,0.0148714466371995,0.0160256948792004,-2.07329198005368e-05,-0.0231751076858995,0.0227694386177006,0.0119318816803986,0.0065775397671004,-0.0132458887367992,-0.0214584027309996,0.00500139653240161,0.0174326625144001,-0.00750156060630047,0.00573302996619951,0.0026584924592985
65,"Kansas",0.0164664257043992,0.056801788678054,0.053758316937266,0.0496980341522999,39.048191,-95.677956,11637483682,0.471172943997998,-0.00633407858819979,0.0751423585679817,0.0146139017787004,0.0623337896157652,0.00609123528739985,0.0442933575820893,0.0102425547818008,0.0818199865880497,0.02189653010769,0.0238388041093888,0.037632282863278,-2.07329198005368e-05,-0.0231751076858995,0.0227694386177006,0.0119318816803986,0.0372199793479009,0.0840462860090998,0.00104889408789965,0.0172092025470008,0.00104018562450037,0.0110780671610993,-0.00618347461569968,-0.00581439933630001,0.0142773584314,0.0230607780534999,0.0227317910413998,0.0176123357190008,0.00651407848399899,0.0160332926745994,0.00262213646290022,0.00578657260599869,0.0065775397671004,-0.0132458887367992,-0.0214584027309996,0.00500139653240161,0.0174326625144001,-0.00750156060630047,0.00573302996619951,0.0026584924592985,0.0117165603595986,0.0270266689209002,0.00830196783469894,0.0103982054043001
66,"Kansas",0.00388040874000062,0.02189653010769,0.056801788678054,0.0164664257043992,39.048191,-95.677956,11614979335,0.481708836611191,0.0496980341522999,0.053758316937266,-0.00633407858819979,0.0751423585679817,0.0146139017787004,0.0623337896157652,0.00609123528739985,0.0442933575820893,0.0238388041093888,0.037632282863278,0.0563060590284435,0.0065775397671004,-0.0132458887367992,-0.0214584027309996,0.00500139653240161,-2.07329198005368e-05,-0.0231751076858995,0.0227694386177006,0.0119318816803986,0.0372199793479009,0.0840462860090998,0.00104889408789965,0.0172092025470008,0.00104018562450037,0.0110780671610993,-0.00618347461569968,-0.00581439933630001,0.0142773584314,0.0230607780534999,0.0227317910413998,0.0176123357190008,0.0174326625144001,-0.00750156060630047,0.00573302996619951,0.0026584924592985,0.0117165603595986,0.0270266689209002,0.00830196783469894,0.0103982054043001,0.00455098659450037,0.0281000734720998,0.022150703249201,0.00917908457920014
67,"Kansas",0.0111961629589992,0.0238388041093888,0.02189653010769,0.00388040874000062,39.048191,-95.677956,11400598610,0.477976397806077,0.0164664257043992,0.056801788678054,0.0496980341522999,0.053758316937266,-0.00633407858819979,0.0751423585679817,0.0146139017787004,0.0623337896157652,0.037632282863278,0.0563060590284435,0.0406926258939782,0.0174326625144001,-0.00750156060630047,0.00573302996619951,0.0026584924592985,0.0065775397671004,-0.0132458887367992,-0.0214584027309996,0.00500139653240161,-2.07329198005368e-05,-0.0231751076858995,0.0227694386177006,0.0119318816803986,0.0372199793479009,0.0840462860090998,0.00104889408789965,0.0172092025470008,0.00104018562450037,0.0110780671610993,-0.00618347461569968,-0.00581439933630001,0.0117165603595986,0.0270266689209002,0.00830196783469894,0.0103982054043001,0.00455098659450037,0.0281000734720998,0.022150703249201,0.00917908457920014,0.00739982060870048,0.0300968937378006,0.00273602270280016,0.00747254761549954
68,"Kansas",0.0366866007127005,0.037632282863278,0.0238388041093888,0.0111961629589992,39.048191,-95.677956,12739992718,0.485807305420549,0.00388040874000062,0.02189653010769,0.0164664257043992,0.056801788678054,0.0496980341522999,0.053758316937266,-0.00633407858819979,0.0751423585679817,0.0563060590284435,0.0406926258939782,0.0394469168771688,0.0117165603595986,0.0270266689209002,0.00830196783469894,0.0103982054043001,0.0174326625144001,-0.00750156060630047,0.00573302996619951,0.0026584924592985,0.0065775397671004,-0.0132458887367992,-0.0214584027309996,0.00500139653240161,-2.07329198005368e-05,-0.0231751076858995,0.0227694386177006,0.0119318816803986,0.0372199793479009,0.0840462860090998,0.00104889408789965,0.0172092025470008,0.00455098659450037,0.0281000734720998,0.022150703249201,0.00917908457920014,0.00739982060870048,0.0300968937378006,0.00273602270280016,0.00747254761549954,0.00360453264929994,0.00539436874449883,0.00492717545369992,-0.00585911842149933
69,"Kansas",0.0153862519004999,0.0563060590284435,0.037632282863278,0.0366866007127005,39.048191,-95.677956,12476057463,0.478897975238749,0.0111961629589992,0.0238388041093888,0.00388040874000062,0.02189653010769,0.0164664257043992,0.056801788678054,0.0496980341522999,0.053758316937266,0.0406926258939782,0.0394469168771688,-0.0105360979092804,0.00455098659450037,0.0281000734720998,0.022150703249201,0.00917908457920014,0.0117165603595986,0.0270266689209002,0.00830196783469894,0.0103982054043001,0.0174326625144001,-0.00750156060630047,0.00573302996619951,0.0026584924592985,0.0065775397671004,-0.0132458887367992,-0.0214584027309996,0.00500139653240161,-2.07329198005368e-05,-0.0231751076858995,0.0227694386177006,0.0119318816803986,0.00739982060870048,0.0300968937378006,0.00273602270280016,0.00747254761549954,0.00360453264929994,0.00539436874449883,0.00492717545369992,-0.00585911842149933,-0.0161318979361997,0.00936031330060061,0.00304695933269983,-0.0030675869065
70,"Kansas",0.00794762318660069,0.0406926258939782,0.0563060590284435,0.0153862519004999,39.048191,-95.677956,12456254642,0.488480938977385,0.0366866007127005,0.037632282863278,0.0111961629589992,0.0238388041093888,0.00388040874000062,0.02189653010769,0.0164664257043992,0.056801788678054,0.0394469168771688,-0.0105360979092804,0.0489122844176528,0.00739982060870048,0.0300968937378006,0.00273602270280016,0.00747254761549954,0.00455098659450037,0.0281000734720998,0.022150703249201,0.00917908457920014,0.0117165603595986,0.0270266689209002,0.00830196783469894,0.0103982054043001,0.0174326625144001,-0.00750156060630047,0.00573302996619951,0.0026584924592985,0.0065775397671004,-0.0132458887367992,-0.0214584027309996,0.00500139653240161,0.00360453264929994,0.00539436874449883,0.00492717545369992,-0.00585911842149933,-0.0161318979361997,0.00936031330060061,0.00304695933269983,-0.0030675869065,0.00221715329649896,0.0470855171467992,-0.00182466824620064,-0.000494394282000599
71,"Kansas",0.0114758187888988,0.0394469168771688,0.0406926258939782,0.00794762318660069,39.048191,-95.677956,12009849641,0.485953900976199,0.0153862519004999,0.0563060590284435,0.0366866007127005,0.037632282863278,0.0111961629589992,0.0238388041093888,0.00388040874000062,0.02189653010769,-0.0105360979092804,0.0489122844176528,0.000585325391435504,0.00360453264929994,0.00539436874449883,0.00492717545369992,-0.00585911842149933,0.00739982060870048,0.0300968937378006,0.00273602270280016,0.00747254761549954,0.00455098659450037,0.0281000734720998,0.022150703249201,0.00917908457920014,0.0117165603595986,0.0270266689209002,0.00830196783469894,0.0103982054043001,0.0174326625144001,-0.00750156060630047,0.00573302996619951,0.0026584924592985,-0.0161318979361997,0.00936031330060061,0.00304695933269983,-0.0030675869065,0.00221715329649896,0.0470855171467992,-0.00182466824620064,-0.000494394282000599,0.00105243292850155,0.00113657711870019,0.013406667425901,0.00406128007200124
72,"Kansas",0.0196653341059001,-0.0105360979092804,0.0394469168771688,0.0114758187888988,39.048191,-95.677956,13324901063,0.490088296649906,0.00794762318660069,0.0406926258939782,0.0153862519004999,0.0563060590284435,0.0366866007127005,0.037632282863278,0.0111961629589992,0.0238388041093888,0.0489122844176528,0.000585325391435504,-0.0899803262155651,-0.0161318979361997,0.00936031330060061,0.00304695933269983,-0.0030675869065,0.00360453264929994,0.00539436874449883,0.00492717545369992,-0.00585911842149933,0.00739982060870048,0.0300968937378006,0.00273602270280016,0.00747254761549954,0.00455098659450037,0.0281000734720998,0.022150703249201,0.00917908457920014,0.0117165603595986,0.0270266689209002,0.00830196783469894,0.0103982054043001,0.00221715329649896,0.0470855171467992,-0.00182466824620064,-0.000494394282000599,0.00105243292850155,0.00113657711870019,0.013406667425901,0.00406128007200124,-0.0148581359118012,-0.0448414886251989,-0.0221876007835995,-0.0067694036064001
73,"Kansas",0.0118713122685001,0.0489122844176528,-0.0105360979092804,0.0196653341059001,39.048191,-95.677956,12940067499,0.481450407087747,0.0114758187888988,0.0394469168771688,0.00794762318660069,0.0406926258939782,0.0153862519004999,0.0563060590284435,0.0366866007127005,0.037632282863278,0.000585325391435504,-0.0899803262155651,-0.0583428365659526,0.00221715329649896,0.0470855171467992,-0.00182466824620064,-0.000494394282000599,-0.0161318979361997,0.00936031330060061,0.00304695933269983,-0.0030675869065,0.00360453264929994,0.00539436874449883,0.00492717545369992,-0.00585911842149933,0.00739982060870048,0.0300968937378006,0.00273602270280016,0.00747254761549954,0.00455098659450037,0.0281000734720998,0.022150703249201,0.00917908457920014,0.00105243292850155,0.00113657711870019,0.013406667425901,0.00406128007200124,-0.0148581359118012,-0.0448414886251989,-0.0221876007835995,-0.0067694036064001,-0.00857023567260029,-0.0640072730795005,-0.0251087305895012,-0.0157939797656006
74,"Kansas",-0.00292709703079908,0.000585325391435504,0.0489122844176528,0.0118713122685001,39.048191,-95.677956,12940530000,0.491073529922126,0.0196653341059001,-0.0105360979092804,0.0114758187888988,0.0394469168771688,0.00794762318660069,0.0406926258939782,0.0153862519004999,0.0563060590284435,-0.0899803262155651,-0.0583428365659526,-0.0357431725073198,0.00105243292850155,0.00113657711870019,0.013406667425901,0.00406128007200124,0.00221715329649896,0.0470855171467992,-0.00182466824620064,-0.000494394282000599,-0.0161318979361997,0.00936031330060061,0.00304695933269983,-0.0030675869065,0.00360453264929994,0.00539436874449883,0.00492717545369992,-0.00585911842149933,0.00739982060870048,0.0300968937378006,0.00273602270280016,0.00747254761549954,-0.0148581359118012,-0.0448414886251989,-0.0221876007835995,-0.0067694036064001,-0.00857023567260029,-0.0640072730795005,-0.0251087305895012,-0.0157939797656006,0.00933284859160111,-0.0202650472517991,-0.00111196493709897,0.00600913779249979
75,"Kansas",-0.0296433900038,-0.0899803262155651,0.000585325391435504,-0.00292709703079908,39.048191,-95.677956,12565256199,0.482347122206503,0.0118713122685001,0.0489122844176528,0.0196653341059001,-0.0105360979092804,0.0114758187888988,0.0394469168771688,0.00794762318660069,0.0406926258939782,-0.0583428365659526,-0.0357431725073198,0.0117906281166104,-0.0148581359118012,-0.0448414886251989,-0.0221876007835995,-0.0067694036064001,0.00105243292850155,0.00113657711870019,0.013406667425901,0.00406128007200124,0.00221715329649896,0.0470855171467992,-0.00182466824620064,-0.000494394282000599,-0.0161318979361997,0.00936031330060061,0.00304695933269983,-0.0030675869065,0.00360453264929994,0.00539436874449883,0.00492717545369992,-0.00585911842149933,-0.00857023567260029,-0.0640072730795005,-0.0251087305895012,-0.0157939797656006,0.00933284859160111,-0.0202650472517991,-0.00111196493709897,0.00600913779249979,-0.00462847621679963,0.00822428905149941,0.00274957866399994,0.00901021279110026
76,"Kansas",-0.0232572048669013,-0.0583428365659526,-0.0899803262155651,-0.0296433900038,39.048191,-95.677956,13739215641,0.485808302497712,-0.00292709703079908,0.000585325391435504,0.0118713122685001,0.0489122844176528,0.0196653341059001,-0.0105360979092804,0.0114758187888988,0.0394469168771688,-0.0357431725073198,0.0117906281166104,0.0457445976349846,-0.00857023567260029,-0.0640072730795005,-0.0251087305895012,-0.0157939797656006,-0.0148581359118012,-0.0448414886251989,-0.0221876007835995,-0.0067694036064001,0.00105243292850155,0.00113657711870019,0.013406667425901,0.00406128007200124,0.00221715329649896,0.0470855171467992,-0.00182466824620064,-0.000494394282000599,-0.0161318979361997,0.00936031330060061,0.00304695933269983,-0.0030675869065,0.00933284859160111,-0.0202650472517991,-0.00111196493709897,0.00600913779249979,-0.00462847621679963,0.00822428905149941,0.00274957866399994,0.00901021279110026,0.0116288343248989,-0.00334912813240074,0.0210918233945989,0.0284806085086995
77,"Kansas",-0.004327066854799,-0.0357431725073198,-0.0583428365659526,-0.0232572048669013,39.048191,-95.677956,12401694502,0.468378976412643,-0.0296433900038,-0.0899803262155651,-0.00292709703079908,0.000585325391435504,0.0118713122685001,0.0489122844176528,0.0196653341059001,-0.0105360979092804,0.0117906281166104,0.0457445976349846,0.0362748933272191,0.00933284859160111,-0.0202650472517991,-0.00111196493709897,0.00600913779249979,-0.00857023567260029,-0.0640072730795005,-0.0251087305895012,-0.0157939797656006,-0.0148581359118012,-0.0448414886251989,-0.0221876007835995,-0.0067694036064001,0.00105243292850155,0.00113657711870019,0.013406667425901,0.00406128007200124,0.00221715329649896,0.0470855171467992,-0.00182466824620064,-0.000494394282000599,-0.00462847621679963,0.00822428905149941,0.00274957866399994,0.00901021279110026,0.0116288343248989,-0.00334912813240074,0.0210918233945989,0.0284806085086995,-0.0103076975485994,0.0125605538830005,-0.00795380578330018,-0.0192613512445998
78,"Kansas",0.00186223400990038,0.0117906281166104,-0.0357431725073198,-0.004327066854799,39.048191,-95.677956,12411815809,0.46830716406964,-0.0232572048669013,-0.0583428365659526,-0.0296433900038,-0.0899803262155651,-0.00292709703079908,0.000585325391435504,0.0118713122685001,0.0489122844176528,0.0457445976349846,0.0362748933272191,0.0628098671785435,-0.00462847621679963,0.00822428905149941,0.00274957866399994,0.00901021279110026,0.00933284859160111,-0.0202650472517991,-0.00111196493709897,0.00600913779249979,-0.00857023567260029,-0.0640072730795005,-0.0251087305895012,-0.0157939797656006,-0.0148581359118012,-0.0448414886251989,-0.0221876007835995,-0.0067694036064001,0.00105243292850155,0.00113657711870019,0.013406667425901,0.00406128007200124,0.0116288343248989,-0.00334912813240074,0.0210918233945989,0.0284806085086995,-0.0103076975485994,0.0125605538830005,-0.00795380578330018,-0.0192613512445998,0.0170742262189005,0.0187385603629995,0.015211427633,0.0126323357097
79,"Kansas",0.0188454821949993,0.0457445976349846,0.0117906281166104,0.00186223400990038,39.048191,-95.677956,11934411146,0.456881313375339,-0.004327066854799,-0.0357431725073198,-0.0232572048669013,-0.0583428365659526,-0.0296433900038,-0.0899803262155651,-0.00292709703079908,0.000585325391435504,0.0362748933272191,0.0628098671785435,0.0578294989338977,0.0116288343248989,-0.00334912813240074,0.0210918233945989,0.0284806085086995,-0.00462847621679963,0.00822428905149941,0.00274957866399994,0.00901021279110026,0.00933284859160111,-0.0202650472517991,-0.00111196493709897,0.00600913779249979,-0.00857023567260029,-0.0640072730795005,-0.0251087305895012,-0.0157939797656006,-0.0148581359118012,-0.0448414886251989,-0.0221876007835995,-0.0067694036064001,-0.0103076975485994,0.0125605538830005,-0.00795380578330018,-0.0192613512445998,0.0170742262189005,0.0187385603629995,0.015211427633,0.0126323357097,0.0157507026053985,0.0127822213254998,0.0185350294864008,0.0139236402094003
80,"Kansas",-0.0162252551834996,0.0362748933272191,0.0457445976349846,0.0188454821949993,39.048191,-95.677956,13501988455,0.459808970273896,0.00186223400990038,0.0117906281166104,-0.004327066854799,-0.0357431725073198,-0.0232572048669013,-0.0583428365659526,-0.0296433900038,-0.0899803262155651,0.0628098671785435,0.0578294989338977,0.033704892100121,-0.0103076975485994,0.0125605538830005,-0.00795380578330018,-0.0192613512445998,0.0116288343248989,-0.00334912813240074,0.0210918233945989,0.0284806085086995,-0.00462847621679963,0.00822428905149941,0.00274957866399994,0.00901021279110026,0.00933284859160111,-0.0202650472517991,-0.00111196493709897,0.00600913779249979,-0.00857023567260029,-0.0640072730795005,-0.0251087305895012,-0.0157939797656006,0.0170742262189005,0.0187385603629995,0.015211427633,0.0126323357097,0.0157507026053985,0.0127822213254998,0.0185350294864008,0.0139236402094003,0.00791237236570019,0.0133261797267004,0.0338965571604994,0.0142278127157009
81,"Kansas",0.0210025028298002,0.0628098671785435,0.0362748933272191,-0.0162252551834996,39.048191,-95.677956,11940275378,0.447068809719526,0.0188454821949993,0.0457445976349846,0.00186223400990038,0.0117906281166104,-0.004327066854799,-0.0357431725073198,-0.0232572048669013,-0.0583428365659526,0.0578294989338977,0.033704892100121,-0.00694370251180213,0.0170742262189005,0.0187385603629995,0.015211427633,0.0126323357097,-0.0103076975485994,0.0125605538830005,-0.00795380578330018,-0.0192613512445998,0.0116288343248989,-0.00334912813240074,0.0210918233945989,0.0284806085086995,-0.00462847621679963,0.00822428905149941,0.00274957866399994,0.00901021279110026,0.00933284859160111,-0.0202650472517991,-0.00111196493709897,0.00600913779249979,0.0157507026053985,0.0127822213254998,0.0185350294864008,0.0139236402094003,0.00791237236570019,0.0133261797267004,0.0338965571604994,0.0142278127157009,-0.00108427125829991,0.0103344416360009,-0.0184486211113999,-0.00412710395640126
82,"Kansas",0.0217324992999988,0.0578294989338977,0.0628098671785435,0.0210025028298002,39.048191,-95.677956,12457819799,0.457140989998911,-0.0162252551834996,0.0362748933272191,0.0188454821949993,0.0457445976349846,0.00186223400990038,0.0117906281166104,-0.004327066854799,-0.0357431725073198,0.033704892100121,-0.00694370251180213,0.0624243948550248,0.0157507026053985,0.0127822213254998,0.0185350294864008,0.0139236402094003,0.0170742262189005,0.0187385603629995,0.015211427633,0.0126323357097,-0.0103076975485994,0.0125605538830005,-0.00795380578330018,-0.0192613512445998,0.0116288343248989,-0.00334912813240074,0.0210918233945989,0.0284806085086995,-0.00462847621679963,0.00822428905149941,0.00274957866399994,0.00901021279110026,0.00791237236570019,0.0133261797267004,0.0338965571604994,0.0142278127157009,-0.00108427125829991,0.0103344416360009,-0.0184486211113999,-0.00412710395640126,0.0188045259399008,0.0490029307119997,0.0244389047022011,0.00999723446600065
83,"Kansas",0.017374157686401,0.033704892100121,0.0578294989338977,0.0217324992999988,39.048191,-95.677956,12282864253,0.451312503495042,0.0210025028298002,0.0628098671785435,-0.0162252551834996,0.0362748933272191,0.0188454821949993,0.0457445976349846,0.00186223400990038,0.0117906281166104,-0.00694370251180213,0.0624243948550248,0.0366857370528658,0.00791237236570019,0.0133261797267004,0.0338965571604994,0.0142278127157009,0.0157507026053985,0.0127822213254998,0.0185350294864008,0.0139236402094003,0.0170742262189005,0.0187385603629995,0.015211427633,0.0126323357097,-0.0103076975485994,0.0125605538830005,-0.00795380578330018,-0.0192613512445998,0.0116288343248989,-0.00334912813240074,0.0210918233945989,0.0284806085086995,-0.00108427125829991,0.0103344416360009,-0.0184486211113999,-0.00412710395640126,0.0188045259399008,0.0490029307119997,0.0244389047022011,0.00999723446600065,0.00832667466299952,0.0173280468661989,0.000966672294998361,0.0165753536583999
84,"Kansas",0.00629109730629906,-0.00694370251180213,0.033704892100121,0.017374157686401,39.048191,-95.677956,13848730230,0.45773759532019,0.0217324992999988,0.0578294989338977,0.0210025028298002,0.0628098671785435,-0.0162252551834996,0.0362748933272191,0.0188454821949993,0.0457445976349846,0.0624243948550248,0.0366857370528658,0.0611138442499931,-0.00108427125829991,0.0103344416360009,-0.0184486211113999,-0.00412710395640126,0.00791237236570019,0.0133261797267004,0.0338965571604994,0.0142278127157009,0.0157507026053985,0.0127822213254998,0.0185350294864008,0.0139236402094003,0.0170742262189005,0.0187385603629995,0.015211427633,0.0126323357097,-0.0103076975485994,0.0125605538830005,-0.00795380578330018,-0.0192613512445998,0.0188045259399008,0.0490029307119997,0.0244389047022011,0.00999723446600065,0.00832667466299952,0.0173280468661989,0.000966672294998361,0.0165753536583999,0.0120365685354997,0.017370750889901,-0.000166935843299854,0.00635513089160078
85,"Kansas",0.0193189757652004,0.0624243948550248,-0.00694370251180213,0.00629109730629906,39.048191,-95.677956,12481612182,0.447008186899729,0.017374157686401,0.033704892100121,0.0217324992999988,0.0578294989338977,0.0210025028298002,0.0628098671785435,-0.0162252551834996,0.0362748933272191,0.0366857370528658,0.0611138442499931,0.0350515099315397,0.0188045259399008,0.0490029307119997,0.0244389047022011,0.00999723446600065,-0.00108427125829991,0.0103344416360009,-0.0184486211113999,-0.00412710395640126,0.00791237236570019,0.0133261797267004,0.0338965571604994,0.0142278127157009,0.0157507026053985,0.0127822213254998,0.0185350294864008,0.0139236402094003,0.0170742262189005,0.0187385603629995,0.015211427633,0.0126323357097,0.00832667466299952,0.0173280468661989,0.000966672294998361,0.0165753536583999,0.0120365685354997,0.017370750889901,-0.000166935843299854,0.00635513089160078,0.0239560597727007,0.00684539213049895,0.0269644821908006,0.0105762926089987
86,"Kansas",0.0151397777559001,0.0366857370528658,0.0624243948550248,0.0193189757652004,39.048191,-95.677956,12886393383,0.457135724500978,0.00629109730629906,-0.00694370251180213,0.017374157686401,0.033704892100121,0.0217324992999988,0.0578294989338977,0.0210025028298002,0.0628098671785435,0.0611138442499931,0.0350515099315397,0.039637721049707,0.00832667466299952,0.0173280468661989,0.000966672294998361,0.0165753536583999,0.0188045259399008,0.0490029307119997,0.0244389047022011,0.00999723446600065,-0.00108427125829991,0.0103344416360009,-0.0184486211113999,-0.00412710395640126,0.00791237236570019,0.0133261797267004,0.0338965571604994,0.0142278127157009,0.0157507026053985,0.0127822213254998,0.0185350294864008,0.0139236402094003,0.0120365685354997,0.017370750889901,-0.000166935843299854,0.00635513089160078,0.0239560597727007,0.00684539213049895,0.0269644821908006,0.0105762926089987,0.0059240561179994,0.00378609586850054,-0.0104973709785998,0.0128197762047009
87,"Kansas",0.00457752339450046,0.0611138442499931,0.0366857370528658,0.0151397777559001,39.048191,-95.677956,13026304966,0.451060990327146,0.0193189757652004,0.0624243948550248,0.00629109730629906,-0.00694370251180213,0.017374157686401,0.033704892100121,0.0217324992999988,0.0578294989338977,0.0350515099315397,0.039637721049707,-0.00191270814699366,0.0120365685354997,0.017370750889901,-0.000166935843299854,0.00635513089160078,0.00832667466299952,0.0173280468661989,0.000966672294998361,0.0165753536583999,0.0188045259399008,0.0490029307119997,0.0244389047022011,0.00999723446600065,-0.00108427125829991,0.0103344416360009,-0.0184486211113999,-0.00412710395640126,0.00791237236570019,0.0133261797267004,0.0338965571604994,0.0142278127157009,0.0239560597727007,0.00684539213049895,0.0269644821908006,0.0105762926089987,0.0059240561179994,0.00378609586850054,-0.0104973709785998,0.0128197762047009,0.00181225384149997,0.00125649706810016,0.0135585752927998,-0.00153186457099963
88,"Kansas",0.0304818664809989,0.0350515099315397,0.0611138442499931,0.00457752339450046,39.048191,-95.677956,13743234348,0.45849632635387,0.0151397777559001,0.0366857370528658,0.0193189757652004,0.0624243948550248,0.00629109730629906,-0.00694370251180213,0.017374157686401,0.033704892100121,0.039637721049707,-0.00191270814699366,-0.016631047075513,0.0239560597727007,0.00684539213049895,0.0269644821908006,0.0105762926089987,0.0120365685354997,0.017370750889901,-0.000166935843299854,0.00635513089160078,0.00832667466299952,0.0173280468661989,0.000966672294998361,0.0165753536583999,0.0188045259399008,0.0490029307119997,0.0244389047022011,0.00999723446600065,-0.00108427125829991,0.0103344416360009,-0.0184486211113999,-0.00412710395640126,0.0059240561179994,0.00378609586850054,-0.0104973709785998,0.0128197762047009,0.00181225384149997,0.00125649706810016,0.0135585752927998,-0.00153186457099963,-0.00979455241659899,0.0373345209942002,-0.00817575865699993,-0.0022315726897002
89,"Kansas",-0.0169572136584986,0.039637721049707,0.0350515099315397,0.0304818664809989,39.048191,-95.677956,13609477783,0.451465643905707,0.00457752339450046,0.0611138442499931,0.0151397777559001,0.0366857370528658,0.0193189757652004,0.0624243948550248,0.00629109730629906,-0.00694370251180213,-0.00191270814699366,-0.016631047075513,0.0825370708000623,0.0059240561179994,0.00378609586850054,-0.0104973709785998,0.0128197762047009,0.0239560597727007,0.00684539213049895,0.0269644821908006,0.0105762926089987,0.0120365685354997,0.017370750889901,-0.000166935843299854,0.00635513089160078,0.00832667466299952,0.0173280468661989,0.000966672294998361,0.0165753536583999,0.0188045259399008,0.0490029307119997,0.0244389047022011,0.00999723446600065,0.00181225384149997,0.00125649706810016,0.0135585752927998,-0.00153186457099963,-0.00979455241659899,0.0373345209942002,-0.00817575865699993,-0.0022315726897002,0.0138601385895001,0.00404472843620063,0.0173701067749992,0.0192256553904002
